100|34.6903|6394.95|6370.91|6.39504e+06|1.16973e+06|1117.77|483.151|-1.68147|9.74773|374313|7243.53|-64568.4|1.128e+06|75|1.309
101|35.8549|6395.42|6370.9|6.39552e+06|1.16955e+06|1147.15|481.469|-1.5682|9.74626|369383|7501.89|-59434.9|1.12776e+06|75|1.309
102|37.0495|6395.9|6370.89|6.396e+06|1.16938e+06|1176.9|479.901|-1.45105|9.7448|364455|7795.23|-54269.1|1.12751e+06|75|1.309
103|38.2742|6396.37|6370.89|6.39648e+06|1.1692e+06|1207.05|478.45|1.2999|9.74334|359529|8093.29|47966.2|1.09592e+06|70|1.22173
104|39.5288|6396.84|6370.88|6.39696e+06|1.16903e+06|1236.75|479.75|1.45914|9.74188|354604|8393.06|53112.8|1.09565e+06|70|1.22173
105|40.8133|6397.32|6370.87|6.39745e+06|1.16885e+06|1266.85|481.209|4.23874|9.74041|349681|8688.34|152171|1.05567e+06|65|1.13446
106|42.1276|6397.79|6370.86|6.39793e+06|1.16867e+06|1296.25|485.448|4.44311|9.73894|344759|8983.75|157286|1.05538e+06|65|1.13446
107|43.472|6398.28|6370.85|6.39843e+06|1.16849e+06|1326.07|489.891|4.65308|9.73746|339837|9271.12|162393|1.0551e+06|65|1.13446
108|44.847|6398.77|6370.84|6.39892e+06|1.16832e+06|1356.3|494.544|4.86919|9.73596|334917|9561.79|167500|1.05481e+06|65|1.13446
109|46.253|6399.26|6370.83|6.39942e+06|1.16813e+06|1386.96|499.413|5.09171|9.73445|329998|9855.67|172609|1.05452e+06|65|1.13446
110|47.691|6399.75|6370.82|6.39993e+06|1.16795e+06|1418.07|504.505|2.51268|9.73292|325080|10152.6|83923.4|1.09404e+06|70|1.22173
111|49.1622|6400.25|6370.81|6.40044e+06|1.16777e+06|1450.83|507.018|2.70709|9.73138|320162|10456.9|89063.2|1.09376e+06|70|1.22173
112|50.667|6400.75|6370.8|6.40095e+06|1.16758e+06|1484.07|509.725|2.90792|9.72984|315247|10777.4|94216.7|1.09348e+06|70|1.22173
113|52.206|6401.25|6370.79|6.40146e+06|1.16739e+06|1517.82|512.633|3.1151|9.72828|310332|11101.1|99371.6|1.09319e+06|70|1.22173
114|53.7797|6401.76|6370.78|6.40198e+06|1.16721e+06|1552.09|515.748|3.32891|9.72672|305419|11427.9|104528|1.09291e+06|70|1.22173
115|55.3886|6402.26|6370.76|6.4025e+06|1.16702e+06|1586.9|519.077|3.54968|9.72515|300507|11757.6|109685|1.09262e+06|70|1.22173
116|57.0333|6402.77|6370.75|6.40303e+06|1.16683e+06|1622.26|522.626|3.77774|9.72357|295596|12090.2|114843|1.09232e+06|70|1.22173
117|58.7144|6403.29|6370.73|6.40356e+06|1.16664e+06|1658.19|526.404|4.01345|9.72197|290687|12425.3|120002|1.09203e+06|70|1.22173
118|60.4324|6403.8|6370.72|6.40409e+06|1.16644e+06|1694.71|530.417|4.2572|9.72037|285779|12762.9|125162|1.09173e+06|70|1.22173
119|62.1882|6404.32|6370.7|6.40462e+06|1.16625e+06|1731.84|534.675|4.5094|9.71875|280872|13102.8|130322|1.09144e+06|70|1.22173
120|63.9821|6404.85|6370.68|6.40517e+06|1.16605e+06|1769.61|539.184|4.77049|9.71712|275966|13444.7|135482|1.09113e+06|70|1.22173
121|65.8151|6405.37|6370.66|6.40571e+06|1.16586e+06|1808.03|543.954|5.04093|9.71548|271062|13788.5|140642|1.09083e+06|70|1.22173
122|67.6877|6405.91|6370.64|6.40626e+06|1.16566e+06|1847.13|548.995|5.32123|9.71382|266159|14134|145802|1.09053e+06|70|1.22173
123|69.6007|6406.44|6370.62|6.40682e+06|1.16546e+06|1886.93|554.317|5.61193|9.71215|261257|14480.9|150961|1.09022e+06|70|1.22173
124|71.5547|6406.98|6370.6|6.40738e+06|1.16526e+06|1927.46|559.929|5.91361|9.71046|256356|14829|156119|1.08991e+06|70|1.22173
125|73.5508|6407.53|6370.58|6.40795e+06|1.16505e+06|1968.74|565.842|6.2269|9.70875|251457|15178|161277|1.0896e+06|70|1.22173
126|75.5895|6408.08|6370.56|6.40853e+06|1.16484e+06|2010.81|572.069|6.55247|9.70703|246559|15527.7|166433|1.08928e+06|70|1.22173
127|77.6717|6408.64|6370.53|6.40911e+06|1.16463e+06|2053.7|578.622|6.89104|9.70529|241662|15877.8|171587|1.08897e+06|70|1.22173
128|79.7985|6409.2|6370.51|6.4097e+06|1.16442e+06|2097.43|585.513|7.24342|9.70352|236766|16228|176739|1.08865e+06|70|1.22173
